year_manufactured,brand,model,km_tra,fuel,trans,rto,emi,sale_price
2015,Maruti,Alto 800,73170,Petrol,Manual,Karnataka,5135.0,195000.0
2019,Honda,WR-V,14364,Petrol,Manual,West Bengal,9091.0,515000.0
2021,Renault,Kiger,41147,Petrol,Auto,Haryana,8285.0,469000.0
2021,Hyundai,VENUE,31176,Petrol,Manual,Karnataka,11985.0,679000.0
2019,Hyundai,Grand i10,21783,Petrol,Manual,Uttar Pradesh,6443.0,365000.0
2023,Honda,City,9160,Petrol,Manual,Gujarat,16237.0,948000.0
2014,Maruti,Swift,37134,Petrol,Manual,Kerala,12289.0,370000.0
2020,Maruti,Baleno,23662,Petrol,Manual,Karnataka,10952.0,620000.0
2019,Honda,City,99677,Petrol,Auto,Haryana,10239.0,580000.0
2015,Maruti,Celerio,90405,Petrol,Auto,Karnataka,6794.0,258000.0
2017,Renault,Duster,141888,Diesel,Auto,Maharashtra,9365.0,421000.0
2017,Maruti,Alto 800,40200,Petrol,Manual,Gujarat,4688.0,240000.0
2022,Tata,ALTROZ,73391,Diesel,Manual,Delhi,11378.0,582000.0
2016,Hyundai,Grand i10,52121,Petrol,Auto,Gujarat,7452.0,335000.0
2016,Ford,Ecosport,124250,Petrol,Manual,Kerala,8853.0,398000.0
2018,Volkswagen,Polo,111170,Petrol,Manual,Tamil Nadu,11249.0,506000.0
2023,Tata,NEXON,42318,Petrol,Manual,Karnataka,16968.0,991000.0
2021,Maruti,Celerio,68756,Petrol,Auto,Rajasthan,7502.0,425000.0
2016,Mercedes,Benz GLC CLASS,56130,Diesel,Auto,Maharashtra,61383.0,2375000.0
2016,Maruti,Swift Dzire,60016,Petrol,Manual,Maharashtra,8360.0,376000.0
2013,Toyota,Etios,129814,Petrol,Manual,Andhra Pradesh,13025.0,277000.0
2016,Tata,Tiago,35773,Petrol,Manual,Haryana,5423.0,244000.0
2014,Maruti,Swift,106557,Petrol,Manual,Gujarat,10137.0,305000.0
2016,Renault,Kwid,90469,Petrol,Manual,Gujarat,4239.0,191000.0
2018,Hyundai,Creta,47914,Petrol,Auto,Maharashtra,12838.0,727000.0
2019,Maruti,Dzire,29578,Petrol,Manual,Tamil Nadu,9575.0,542000.0
2013,Honda,Brio,80237,Petrol,Manual,Maharashtra,9556.0,203000.0
2012,Volkswagen,Polo,67695,Diesel,Manual,Karnataka,,263000.0
2017,Hyundai,Grand i10,41925,Petrol,Manual,West Bengal,5965.0,305000.0
2022,Tata,TIGOR,84608,CNG,Manual,Telangana,9709.0,550000.0
2016,Maruti,Swift,67639,Petrol,Manual,West Bengal,6228.0,280000.0
2017,Tata,Hexa,57257,Diesel,Auto,Rajasthan,14535.0,653000.0
2016,Maruti,Swift,59608,Petrol,Manual,Delhi,7078.0,318000.0
2017,Hyundai,Grand i10,80082,Petrol,Auto,Tamil Nadu,6960.0,356000.0
2013,Mercedes,Benz E Class,40546,Petrol,Auto,Maharashtra,51269.0,1100000.0
2015,Honda,Jazz,59611,Petrol,Auto,Haryana,8453.0,321000.0
2022,Maruti,Swift,71637,Petrol,Manual,Telangana,8915.0,505000.0
2018,Maruti,Ciaz,82158,Petrol,Manual,Haryana,8191.0,464000.0
2015,Maruti,Celerio,133222,Petrol,Auto,Telangana,6221.0,236000.0
2016,Maruti,Wagon R 1.0,30207,CNG,Manual,Delhi,8689.0,262000.0
2016,Tata,Tiago,66642,Petrol,Manual,Maharashtra,6411.0,288000.0
2021,Renault,Kiger,57005,Petrol,Manual,Maharashtra,8032.0,455000.0
2014,Hyundai,i10,20612,Petrol,Manual,Maharashtra,8138.0,245000.0
2022,Honda,Amaze,34195,Petrol,Manual,Rajasthan,11298.0,640000.0
2017,Renault,Kwid,44636,Petrol,Auto,Telangana,4594.0,235000.0
2023,Tata,NEXON,39309,Petrol,Manual,Haryana,10662.0,604000.0
2021,Maruti,New Wagon-R,68180,CNG,Manual,Maharashtra,7573.0,429000.0
2017,Maruti,Celerio,22373,Petrol,Auto,Delhi,5861.0,300000.0
2022,Renault,Kwid,16733,Petrol,Manual,Gujarat,5384.0,305000.0
2023,Hyundai,VENUE,15976,Petrol,Auto,Telangana,15354.0,897000.0
2017,Maruti,Ciaz,146733,Petrol,Manual,Rajasthan,9449.0,425000.0
2012,Hyundai,i20,94844,Diesel,Manual,Karnataka,,323000.0
2014,Hyundai,i10,38066,Petrol,Manual,Delhi,6753.0,203000.0
2018,Tata,Tiago,39255,Petrol,Auto,Tamil Nadu,6973.0,395000.0
2019,Hyundai,Tucson,78927,Petrol,Auto,Maharashtra,16249.0,949000.0
2023,Volkswagen,TAIGUN,48669,Petrol,Manual,Karnataka,16763.0,979000.0
2015,Maruti,Swift Dzire,90585,Petrol,Manual,Gujarat,8617.0,327000.0
2023,Hyundai,Creta,33301,Petrol,Manual,Haryana,16095.0,940000.0
2014,Ford,Ecosport,99778,Diesel,Manual,Karnataka,19206.0,408000.0
2022,Tata,ALTROZ,39618,Petrol,Auto,Maharashtra,11858.0,672000.0
2022,Volkswagen,TAIGUN,17892,Petrol,Auto,Delhi,15068.0,880000.0
2017,Tata,NEXON,16937,Petrol,Manual,Haryana,8895.0,455000.0
2018,Toyota,YARIS,69389,Petrol,Auto,Delhi,8697.0,493000.0
2015,Hyundai,Grand i10,109122,Petrol,Manual,Maharashtra,7531.0,286000.0
2018,Tata,NEXON,67142,Petrol,Manual,Haryana,7608.0,431000.0
2019,Ford,Endeavour,38550,Diesel,Auto,Haryana,76936.0,2350000.0
2017,Maruti,Wagon R 1.0,70839,CNG,Manual,Delhi,7768.0,295000.0
2016,Hyundai,Grand i10,34604,Petrol,Manual,Haryana,6384.0,287000.0
2021,Renault,TRIBER,52213,Petrol,Auto,Telangana,8438.0,478000.0
2017,Honda,WR-V,72856,Petrol,Manual,Karnataka,10358.0,530000.0
2018,Maruti,Celerio,80188,Petrol,Auto,Kerala,6325.0,358000.0
2020,Hyundai,VENUE,58065,Petrol,Manual,Karnataka,11863.0,672000.0
2016,Datsun,Redi Go,32200,Petrol,Manual,Gujarat,3337.0,150000.0
2016,Maruti,Swift Dzire,117099,Diesel,Manual,Telangana,10368.0,394000.0
2021,Hyundai,Creta,64701,Petrol,Auto,Karnataka,19043.0,1112000.0
2021,Maruti,IGNIS,45413,Petrol,Auto,Maharashtra,8526.0,483000.0
2021,Hyundai,NEW I20,51154,Petrol,Auto,Telangana,12375.0,701000.0
2017,Maruti,Ciaz,46803,CNG,Auto,Maharashtra,12245.0,465000.0
2020,Maruti,Vitara Brezza,75835,Petrol,Auto,West Bengal,12299.0,697000.0
2014,Honda,Amaze,70330,Petrol,Manual,Delhi,7971.0,240000.0
2019,Ford,New Figo,101867,Petrol,Manual,Telangana,7563.0,340000.0
2022,Maruti,S Cross,47877,Petrol,Manual,Bihar,11474.0,650000.0
2016,Maruti,Celerio,41307,Petrol,Auto,Uttar Pradesh,5539.0,249000.0
2016,Renault,Kwid,51234,Petrol,Manual,Haryana,3913.0,176000.0
2021,Hyundai,VENUE,34472,Petrol,Manual,Karnataka,12657.0,717000.0
2020,MG,HECTOR,72238,Diesel,Manual,Uttar Pradesh,25970.0,1005000.0
2017,Tata,TIGOR,100517,Petrol,Manual,Maharashtra,8186.0,368000.0
2014,Maruti,Alto 800,34948,Petrol,Manual,Delhi,4982.0,150000.0
2013,Hyundai,Grand i10,74592,Petrol,Auto,Maharashtra,13452.0,286000.0
2015,Maruti,Celerio,34911,Petrol,Manual,Chhattisgarh,6452.0,245000.0
2016,Honda,Jazz,29394,Petrol,Auto,Delhi,6896.0,310000.0
2019,Maruti,Dzire,61121,Petrol,Manual,Delhi,7679.0,435000.0
2015,Hyundai,i10,83388,Petrol,Manual,Karnataka,6320.0,240000.0
2017,Honda,Amaze,53888,Petrol,Manual,Uttar Pradesh,6266.0,320000.0
2020,Renault,TRIBER,12532,Petrol,Auto,Karnataka,9215.0,522000.0
2014,Maruti,Swift Dzire,47641,Petrol,Manual,Delhi,8370.0,252000.0
2021,Maruti,S PRESSO,117083,Petrol,Auto,Telangana,5917.0,266000.0
2017,Mahindra,XUV500,93439,Diesel,Auto,Madhya Pradesh,17615.0,810000.0
2016,Honda,City,78233,Petrol,Manual,Kerala,10750.0,483000.0
2016,Renault,Kwid,74479,Petrol,Manual,Karnataka,5242.0,236000.0
2016,Hyundai,i10,63253,Petrol,Manual,Tamil Nadu,6540.0,294000.0
2016,Hyundai,Grand i10,41926,Petrol,Manual,Uttar Pradesh,6851.0,308000.0
2017,Renault,Kwid,31490,Petrol,Manual,Delhi,4181.0,214000.0
2018,Maruti,Celerio,145737,CNG,Manual,Telangana,6785.0,305000.0
2018,Renault,Kwid,41556,Petrol,Manual,Telangana,4572.0,259000.0
2015,Honda,Amaze,67359,Petrol,Manual,Haryana,6425.0,244000.0
2018,Mahindra,TUV300,102111,Diesel,Manual,Telangana,11100.0,499000.0
2018,Hyundai,Grand i10,62916,Petrol,Manual,Haryana,5931.0,336000.0
2017,Maruti,Alto 800,18673,Petrol,Manual,Delhi,4096.0,210000.0
2018,Maruti,Baleno,51393,Petrol,Manual,Haryana,7813.0,443000.0
2021,KIA,SELTOS,37133,Petrol,Manual,Gujarat,17186.0,1004000.0
2016,Volkswagen,Polo,58567,Petrol,Manual,Maharashtra,7852.0,353000.0
2015,Renault,Lodgy,88555,Diesel,Manual,Telangana,10924.0,329000.0
2017,Maruti,Ertiga,47964,Diesel,Manual,Karnataka,15715.0,706000.0
2017,Maruti,Ciaz,47778,Petrol,Auto,Telangana,10904.0,558000.0
2021,Tata,NEXON,54141,Diesel,Manual,Uttar Pradesh,12304.0,697000.0
2024,Tata,NEXON,10480,Petrol,Auto,Uttar Pradesh,16193.0,946000.0
2018,Hyundai,Eon,72447,Petrol,Manual,Uttar Pradesh,4182.0,237000.0
2014,Honda,Amaze,148710,Diesel,Manual,Andhra Pradesh,11392.0,242000.0
2018,Honda,City,84269,Diesel,Manual,West Bengal,10068.0,515000.0
2017,Hyundai,Elite i20,49960,Petrol,Manual,Tamil Nadu,9149.0,468000.0
2017,Hyundai,Elite i20,92495,Petrol,Manual,Telangana,7585.0,388000.0
2018,Hyundai,Xcent,73540,Petrol,Manual,Haryana,6653.0,377000.0
2019,Tata,NEXON,110296,Diesel,Manual,Maharashtra,13476.0,606000.0
2020,Maruti,Celerio X,43349,Petrol,Auto,Karnataka,7714.0,437000.0
2018,Tata,NEXON,41732,Petrol,Manual,Tamil Nadu,10592.0,600000.0
2017,Honda,Jazz,116273,Petrol,Manual,Kerala,8297.0,373000.0
2024,Tata,Tiago,7625,Petrol,Manual,Kerala,8885.0,503000.0
2021,Maruti,Alto,34320,Petrol,Manual,Tamil Nadu,5331.0,302000.0
2017,Renault,Duster,75760,Diesel,Auto,Maharashtra,12032.0,541000.0
2021,Renault,Kwid,59337,Petrol,Manual,Kerala,5384.0,305000.0
2018,Honda,Amaze,38257,Petrol,Auto,Karnataka,9109.0,516000.0
2017,Hyundai,Grand i10,69552,Petrol,Auto,Maharashtra,6393.0,327000.0
2021,Hyundai,NEW SANTRO,21067,Petrol,Auto,Maharashtra,7326.0,415000.0
2023,Renault,Kiger,8498,Petrol,Manual,Maharashtra,9624.0,545000.0
2018,Datsun,Redi Go,63264,Petrol,Auto,Telangana,3672.0,208000.0
2013,Maruti,Swift,83014,Diesel,Manual,Karnataka,34079.0,384000.0
2017,Hyundai,Grand i10,69767,Petrol,Manual,Gujarat,6577.0,336000.0
2015,Maruti,Wagon R 1.0,120925,Petrol,Auto,Maharashtra,5639.0,214000.0
2021,KIA,SONET,39004,Petrol,Manual,Uttar Pradesh,11810.0,669000.0
2021,Maruti,New Wagon-R,9203,Petrol,Manual,Gujarat,7700.0,436000.0
2023,Hyundai,NEW I20,10048,Petrol,Manual,Telangana,13821.0,783000.0
2024,Nissan,MAGNITE,12372,Petrol,Manual,Telangana,11492.0,651000.0
2021,Maruti,Baleno,37741,Petrol,Manual,Tamil Nadu,12033.0,682000.0
2020,Hyundai,NEW SANTRO,117546,CNG,Manual,Maharashtra,6918.0,311000.0
2016,Renault,Kwid,51135,Petrol,Manual,Karnataka,5205.0,234000.0
2016,Toyota,Corolla Altis,69500,Petrol,Manual,Delhi,11456.0,515000.0
2022,KIA,CARENS,37117,Petrol,Auto,Delhi,20547.0,1200000.0
2018,Honda,City,62125,Petrol,Manual,Tamil Nadu,10812.0,613000.0
2016,Volkswagen,Polo,62351,Petrol,Manual,Delhi,7029.0,316000.0
2017,Maruti,Celerio,63566,CNG,Manual,Maharashtra,8374.0,318000.0
2019,Jeep,Compass,71588,Petrol,Auto,Haryana,13291.0,753000.0
2019,MG,HECTOR,59391,Petrol,Manual,Delhi,13927.0,813000.0
2022,Tata,PUNCH,55147,Petrol,Auto,West Bengal,10771.0,610000.0
2021,KIA,SELTOS,61116,Petrol,Auto,Telangana,17807.0,1040000.0
2014,Honda,City,49385,Petrol,Auto,Maharashtra,12489.0,376000.0
2013,Volkswagen,Cross Polo,45994,Diesel,Manual,Karnataka,34136.0,384000.0
2020,KIA,SELTOS,71430,Petrol,Auto,Haryana,14760.0,862000.0
2016,Honda,City,39506,Petrol,Manual,Delhi,9165.0,412000.0
2022,Renault,Kwid,90449,Petrol,Manual,Gujarat,5454.0,309000.0
2020,Toyota,URBAN CRUISER,44653,Petrol,Auto,Delhi,11262.0,638000.0
2015,Honda,Brio,20162,Petrol,Manual,Haryana,6320.0,240000.0
2017,Honda,WR-V,30288,Petrol,Manual,Madhya Pradesh,9678.0,495000.0
2018,Honda,Jazz,60048,Petrol,Auto,Maharashtra,7136.0,404000.0
2015,Maruti,Alto K10,40219,Petrol,Auto,Karnataka,6588.0,250000.0
2018,Maruti,IGNIS,133249,Petrol,Manual,Gujarat,6013.0,270000.0
2022,Mahindra,XUV300,10013,Petrol,Manual,Karnataka,14724.0,860000.0
2016,Maruti,Alto 800,35640,Petrol,Manual,Kerala,4645.0,209000.0
2014,Maruti,Alto K10,59340,CNG,Manual,Gujarat,17148.0,193000.0
2016,Maruti,Ertiga,95635,Petrol,Auto,Maharashtra,11189.0,503000.0
2022,Renault,Kwid,38311,Petrol,Manual,Maharashtra,6817.0,386000.0
2015,Hyundai,Xcent,110613,Petrol,Manual,Gujarat,6422.0,244000.0
2019,Tata,NEXON,57266,Petrol,Manual,Tamil Nadu,10729.0,608000.0
2015,Honda,City,94102,Petrol,Manual,Maharashtra,10771.0,409000.0
2014,Honda,City,105375,Petrol,Manual,Maharashtra,11393.0,343000.0
2022,Skoda,SLAVIA,30162,Petrol,Auto,Telangana,21406.0,1250000.0
2023,Maruti,New Wagon-R,26758,Petrol,Auto,Tamil Nadu,10190.0,577000.0
2023,Tata,NEXON,34045,Petrol,Auto,Punjab,13946.0,790000.0
2022,Maruti,Baleno,11050,Petrol,Auto,Karnataka,13538.0,767000.0
2021,Maruti,Baleno,91848,Petrol,Manual,Telangana,9236.0,523000.0
2024,Hyundai,VENUE,55647,Petrol,Manual,Gujarat,13978.0,816000.0
2014,Hyundai,Grand i10,71303,Petrol,Manual,Telangana,9267.0,279000.0
2015,Hyundai,Grand i10,78560,Petrol,Manual,Tamil Nadu,7537.0,286000.0
2017,Maruti,Alto 800,96802,Petrol,Manual,Gujarat,4063.0,208000.0
2021,Mahindra,XUV300,33264,Petrol,Manual,Delhi,11153.0,632000.0
2019,Hyundai,Grand i10,48441,Petrol,Manual,Tamil Nadu,7820.0,443000.0
2018,Maruti,Baleno,69375,Petrol,Manual,Uttar Pradesh,7591.0,430000.0
2015,Hyundai,Elite i20,51700,Petrol,Manual,Delhi,8302.0,315000.0
2022,Toyota,Innova Crysta,86718,Diesel,Auto,Bihar,28338.0,1655000.0
2017,Maruti,Alto 800,57568,Petrol,Manual,Haryana,4262.0,218000.0
2013,Maruti,Wagon R 1.0,44814,CNG,Manual,Maharashtra,,217000.0
2018,Mahindra,KUV 100 NXT,70969,CNG,Manual,Gujarat,6263.0,282000.0
2019,MG,HECTOR,49240,Petrol,Auto,Karnataka,17803.0,1040000.0
2023,Hyundai,VENUE,17044,Petrol,Manual,Tamil Nadu,14156.0,827000.0
2017,Hyundai,Grand i10,42010,Petrol,Manual,Tamil Nadu,7458.0,381000.0
2013,Hyundai,i10,31062,Petrol,Manual,Maharashtra,7757.0,165000.0
2020,Maruti,S PRESSO,40065,Petrol,Manual,Tamil Nadu,5896.0,334000.0
2016,Hyundai,Grand i10,92397,Petrol,Manual,Tamil Nadu,7096.0,319000.0
2014,Hyundai,Grand i10,75204,Petrol,Manual,Telangana,10496.0,316000.0
2021,Hyundai,NEW I20,37020,Petrol,Auto,Uttar Pradesh,10662.0,604000.0
2012,Hyundai,i10,91129,Petrol,Manual,Tamil Nadu,19125.0,215000.0
2019,KIA,SELTOS,74448,Petrol,Manual,Delhi,12953.0,734000.0
2018,Skoda,Rapid,92251,Diesel,Manual,Rajasthan,10362.0,530000.0
2023,Mahindra,XUV700,76365,Diesel,Auto,Haryana,27905.0,1630000.0
2022,Maruti,S PRESSO,26919,Petrol,Auto,Karnataka,6709.0,380000.0
2018,Renault,Duster,57282,Petrol,Manual,Karnataka,9356.0,530000.0
2021,Hyundai,NEW SANTRO,29501,Petrol,Auto,Maharashtra,6946.0,394000.0
2019,KIA,SELTOS,99688,Petrol,Auto,Haryana,14331.0,837000.0
2020,Tata,Tiago,34367,Petrol,Manual,Delhi,7016.0,397000.0
2016,Hyundai,Creta,59057,Petrol,Manual,Delhi,10918.0,491000.0
2022,Tata,NEXON,17364,Petrol,Auto,Tamil Nadu,12975.0,735000.0
2023,Honda,Amaze,32279,Petrol,Auto,Karnataka,12581.0,713000.0
2014,Maruti,Ertiga,83739,CNG,Manual,Delhi,33940.0,382000.0
2014,Volkswagen,Vento,31816,Petrol,Auto,Maharashtra,11606.0,349000.0
2014,Hyundai,Grand i10,65360,Petrol,Manual,Gujarat,8062.0,243000.0
2015,Hyundai,Grand i10,13189,Petrol,Manual,Delhi,7005.0,266000.0
2016,Hyundai,Grand i10,68269,CNG,Manual,Gujarat,11041.0,332000.0
2018,Hyundai,Eon,131159,CNG,Manual,Gujarat,5002.0,225000.0
2018,Hyundai,Elite i20,65820,CNG,Manual,Delhi,10081.0,453000.0
2022,KIA,SONET,79993,Petrol,Manual,Maharashtra,12216.0,692000.0
2013,Chevrolet,Sail UVA,85778,Diesel,Manual,Karnataka,18925.0,213000.0
2021,Maruti,S Cross,90927,Petrol,Manual,Tamil Nadu,11527.0,653000.0
2014,Honda,Amaze,144908,Petrol,Manual,Karnataka,9001.0,271000.0
2014,Honda,City,59486,Petrol,Auto,Tamil Nadu,15411.0,464000.0
2018,Hyundai,NEW SANTRO,44753,Petrol,Manual,Tamil Nadu,6196.0,351000.0
2018,Maruti,Baleno,39561,Petrol,Manual,Telangana,8473.0,480000.0
2021,Hyundai,VENUE,78644,Petrol,Manual,Karnataka,12480.0,707000.0
2016,Honda,City,118172,Petrol,Auto,Karnataka,9360.0,421000.0
2016,Mahindra,TUV300,66861,Diesel,Manual,Maharashtra,13333.0,506000.0
2017,Hyundai,Elite i20,67173,Petrol,Manual,Karnataka,10557.0,540000.0
2018,Mahindra,KUV 100 NXT,16849,Petrol,Manual,Karnataka,7379.0,418000.0
2019,Hyundai,Grand i10,78213,Petrol,Manual,Karnataka,8035.0,455000.0
2016,Maruti,Ciaz,84709,Petrol,Auto,Maharashtra,10522.0,473000.0
2014,Maruti,Swift,44131,Petrol,Manual,Delhi,7573.0,228000.0
2016,Renault,Kwid,53005,Petrol,Manual,Karnataka,5357.0,241000.0
2016,Maruti,Baleno,90707,Diesel,Manual,Gujarat,10536.0,400000.0
2019,Ford,Figo Aspire,41798,Petrol,Manual,Gujarat,5830.0,330000.0
2022,Hyundai,Creta,73081,Diesel,Manual,Bihar,18286.0,1068000.0
2020,Renault,Kwid,30145,Petrol,Auto,Telangana,5578.0,316000.0
2020,KIA,SELTOS,21333,Petrol,Auto,Gujarat,17482.0,1021000.0
2013,Maruti,Wagon R 1.0,52884,Petrol,Manual,Karnataka,11345.0,241000.0
2017,Maruti,Baleno,26921,Petrol,Auto,Karnataka,10483.0,536000.0
2014,Hyundai,i10,65854,Petrol,Manual,Karnataka,7141.0,215000.0
2018,Tata,Hexa,90902,Diesel,Auto,Karnataka,16350.0,859000.0
2016,Hyundai,Grand i10,80233,Petrol,Manual,Kerala,6540.0,294000.0
2013,Honda,Amaze,109905,Diesel,Manual,Karnataka,20007.0,225000.0
2023,Toyota,URBAN CRUISER HYRYDER,28770,Petrol,Auto,Uttar Pradesh,21574.0,1260000.0
2021,Honda,City,72107,Petrol,Auto,Gujarat,14208.0,830000.0
2018,Datsun,Redi Go,48379,Petrol,Auto,Gujarat,2877.0,163000.0
2021,Hyundai,VENUE,19027,Petrol,Manual,Tamil Nadu,11933.0,676000.0
2018,Maruti,Dzire,44042,Petrol,Auto,Maharashtra,7665.0,434000.0
2018,Ford,Ecosport,93259,Petrol,Auto,Uttar Pradesh,8314.0,471000.0
2021,Mahindra,XUV300,122446,Petrol,Manual,Karnataka,15104.0,679000.0
2018,Hyundai,Grand i10,42162,Petrol,Manual,Haryana,6143.0,348000.0
2016,Maruti,Wagon R 1.0,111583,Petrol,Auto,Maharashtra,5699.0,256000.0
2017,Maruti,Celerio,43644,Petrol,Auto,Maharashtra,5924.0,303000.0
2014,Skoda,Rapid,115272,Diesel,Manual,Karnataka,16667.0,354000.0
2020,Tata,NEXON,62774,Petrol,Auto,Maharashtra,10903.0,618000.0
2016,Hyundai,Creta,75687,Petrol,Manual,Karnataka,14721.0,662000.0
2016,Mahindra,Kuv100,34715,Petrol,Manual,Karnataka,6629.0,298000.0
2018,Skoda,Octavia,79257,Petrol,Auto,Karnataka,23629.0,1380000.0
2019,Hyundai,VENUE,70195,Petrol,Auto,Delhi,10927.0,619000.0
2021,Ford,FREESTYLE,52791,Petrol,Manual,Karnataka,10062.0,570000.0
2021,Ford,Figo Aspire,32941,Petrol,Manual,Telangana,8456.0,479000.0
2016,Maruti,Alto K10,72853,Petrol,Auto,Kerala,5917.0,266000.0
2021,KIA,SONET,39387,Petrol,Auto,Karnataka,14982.0,875000.0
2022,Maruti,Vitara Brezza,77009,Petrol,Auto,Karnataka,13398.0,759000.0
2021,Renault,Kiger,63106,Petrol,Manual,Maharashtra,9091.0,515000.0
2019,Ford,FREESTYLE,28877,Petrol,Manual,Karnataka,8438.0,478000.0
2016,Ford,Ecosport,113286,Diesel,Manual,Maharashtra,9717.0,369000.0
2015,Maruti,Ciaz,74839,Petrol,Manual,Karnataka,12045.0,457000.0
2014,Hyundai,Grand i10,37807,Petrol,Manual,Delhi,6942.0,209000.0
2023,Tata,Tiago,45735,Petrol,Manual,Karnataka,9616.0,545000.0
2022,Tata,TIAGO NRG,32601,CNG,Auto,Rajasthan,10150.0,575000.0
2019,Hyundai,VENUE,18951,Petrol,Auto,Karnataka,13774.0,780000.0
2014,Ford,Ecosport,65708,Petrol,Auto,Maharashtra,12954.0,390000.0
2021,Hyundai,NEW SANTRO,54529,Petrol,Manual,Telangana,6390.0,362000.0
2023,Renault,Kiger,26724,Petrol,Manual,Karnataka,12903.0,731000.0
2014,Honda,City,65353,Petrol,Manual,Delhi,9765.0,294000.0
2018,Hyundai,Eon,53338,Petrol,Manual,Kerala,3584.0,203000.0
2021,KIA,SELTOS,42525,Petrol,Auto,Haryana,17408.0,1017000.0
2018,Maruti,Wagon R 1.0,91489,CNG,Auto,Gujarat,7479.0,336000.0
2023,Tata,Tiago,30462,Petrol,Manual,Haryana,7259.0,411000.0
2022,Maruti,New Wagon-R,50561,Petrol,Auto,Delhi,7838.0,444000.0
2014,Honda,Amaze,143862,Diesel,Manual,Karnataka,12239.0,260000.0
2018,Ford,Ecosport,132691,Diesel,Manual,Karnataka,12768.0,574000.0
2014,Honda,Brio,103862,Petrol,Auto,Karnataka,9300.0,280000.0
2016,Hyundai,Grand i10,35189,Petrol,Manual,Haryana,6429.0,289000.0
2015,Maruti,Swift,83737,Diesel,Manual,Telangana,12721.0,383000.0
2022,Maruti,BREZZA,77792,Petrol,Manual,Tamil Nadu,14246.0,832000.0
2019,Maruti,Celerio X,49809,Petrol,Auto,Karnataka,7043.0,399000.0
2017,Ford,Ecosport,136543,Diesel,Manual,Karnataka,9877.0,444000.0
2017,Tata,TIGOR,35578,Petrol,Auto,Maharashtra,7429.0,380000.0
2021,MG,HECTOR,90022,Diesel,Manual,Uttar Pradesh,14640.0,855000.0
2021,Maruti,Celerio,52331,Petrol,Manual,Rajasthan,7238.0,410000.0
2020,Maruti,Baleno,76354,Petrol,Manual,Gujarat,7350.0,416000.0
2014,Hyundai,Grand i10,21804,Petrol,Manual,Delhi,7663.0,231000.0
2016,Honda,City,73688,Petrol,Auto,Uttar Pradesh,11456.0,515000.0
2014,Skoda,Octavia,56701,Petrol,Auto,Haryana,17951.0,540000.0
2016,Hyundai,Grand i10,87439,Petrol,Manual,Madhya Pradesh,7341.0,330000.0
2018,Maruti,Celerio X,61071,Petrol,Auto,Telangana,6567.0,372000.0
2014,Hyundai,i20,127126,Petrol,Manual,Telangana,9101.0,274000.0
2019,Hyundai,Creta,86162,CNG,Auto,Delhi,14652.0,749000.0
2022,MG,ASTOR,67966,Petrol,Manual,Haryana,15697.0,917000.0
2017,Maruti,Baleno,84169,Petrol,Auto,Maharashtra,8490.0,434000.0
2023,Hyundai,EXTER,21014,Petrol,Manual,West Bengal,10679.0,605000.0
2017,Maruti,Alto K10,52170,Petrol,Auto,Tamil Nadu,5357.0,274000.0
2019,Honda,Jazz,39841,Petrol,Auto,West Bengal,8011.0,454000.0
2023,Mahindra,XUV300,95027,Diesel,Manual,Maharashtra,13766.0,780000.0
2021,Renault,Duster,33610,Petrol,Manual,Maharashtra,11262.0,638000.0
2017,Maruti,Alto K10,20596,Petrol,Manual,Maharashtra,4923.0,252000.0
2013,Nissan,Micra Active,136687,Petrol,Manual,Kerala,8291.0,176000.0
2018,Renault,Duster,30921,Petrol,Auto,Telangana,9886.0,560000.0
2014,Hyundai,Xcent,37575,Petrol,Manual,Maharashtra,9756.0,294000.0
2017,Maruti,Ertiga,68376,Diesel,Manual,Telangana,15914.0,715000.0
2022,Tata,Tiago,45903,Petrol,Manual,Haryana,7128.0,404000.0
2016,Honda,City,65297,Petrol,Auto,Haryana,11055.0,497000.0
2019,Hyundai,Creta,45377,Petrol,Manual,Tamil Nadu,11969.0,678000.0
2014,Maruti,Wagon R 1.0,115085,Petrol,Manual,Telangana,7473.0,225000.0
2022,Tata,TIGOR,39569,CNG,Manual,Maharashtra,11103.0,629000.0
2021,Jeep,Compass,18004,Petrol,Auto,Karnataka,28321.0,1654000.0
2022,Tata,Tiago,82951,CNG,Manual,Haryana,8310.0,471000.0
2019,Ford,Ecosport,25638,Petrol,Auto,Karnataka,12039.0,682000.0
2021,Renault,Duster,67406,Petrol,Manual,Gujarat,7854.0,445000.0
2018,Hyundai,Eon,68625,Petrol,Manual,Maharashtra,4095.0,232000.0
2015,Hyundai,Xcent,40327,Petrol,Manual,Delhi,6952.0,264000.0
2014,Ford,Figo,51337,Petrol,Manual,Karnataka,8866.0,267000.0
2014,Honda,Brio,77678,Petrol,Manual,Rajasthan,6803.0,205000.0
2016,Maruti,Baleno,60453,Petrol,Manual,Delhi,7074.0,318000.0
2017,Maruti,Swift,78682,Petrol,Manual,Haryana,7426.0,380000.0
2022,Hyundai,Creta,62580,Petrol,Auto,Gujarat,18232.0,1065000.0
2023,Renault,Kwid,43629,Petrol,Manual,Haryana,5917.0,335000.0
2021,Skoda,Rapid,60382,Petrol,Auto,Telangana,11567.0,655000.0
2020,KIA,SONET,42801,Petrol,Manual,Karnataka,12163.0,689000.0
2019,KIA,SELTOS,35942,Petrol,Auto,Karnataka,18064.0,1055000.0
